GW1,GW2,GW3,Setor
-80,-80,-81,c2_s1
-81,-81,-81,c2_s1
-80,-82,-80,c2_s1
-79,-82,-80,c2_s1
-73,-82,-80,c2_s1
-73,-81,-79,c2_s1
-73,-83,-80,c2_s1
-73,-81,-81,c2_s1
-74,-80,-79,c2_s1
-74,-81,-80,c2_s1
-69,-81,-82,c2_s1
-73,-82,-80,c2_s1
-73,-81,-80,c2_s1
-74,-81,-80,c2_s1
-79,-80,-79,c2_s1
-74,-81,-80,c2_s1
-73,-82,-80,c2_s1
-73,-81,-81,c2_s1
-81,-82,-80,c2_s1
-73,-81,-81,c2_s1
-80,-81,-80,c2_s1
-73,-82,-80,c2_s1
-73,-81,-80,c2_s1
-73,-81,-80,c2_s1
-79,-81,-81,c2_s1
-73,-81,-80,c2_s1
-73,-82,-80,c2_s1
-80,-82,-80,c2_s1
-73,-82,-80,c2_s1
-73,-82,-81,c2_s1
-73,-83,-80,c2_s1
-79,-82,-82,c2_s1
-73,-82,-81,c2_s1
-73,-82,-80,c2_s1
-73,-81,-80,c2_s1
-73,-82,-80,c2_s1
-72,-82,-80,c2_s1
-73,-82,-81,c2_s1
-80,-82,-80,c2_s1
-73,-81,-81,c2_s1
-73,-81,-79,c2_s1
-73,-82,-79,c2_s1
-69,-81,-80,c2_s1
-73,-81,-81,c2_s1
-79,-81,-80,c2_s1
-73,-82,-81,c2_s1
-73,-80,-80,c2_s1
-80,-80,-80,c2_s1
-73,-81,-81,c2_s1
-73,-81,-80,c2_s1
-81,-81,-80,c2_s1
-73,-81,-80,c2_s1
-81,-82,-81,c2_s1
-81,-83,-79,c2_s1
-73,-81,-80,c2_s1
-80,-82,-80,c2_s1
-73,-82,-80,c2_s1
-73,-82,-80,c2_s1
-78,-81,-80,c2_s1
-73,-82,-79,c2_s1
-73,-82,-80,c2_s1
-80,-82,-81,c2_s1
-73,-82,-80,c2_s1
-73,-81,-80,c2_s1
-81,-81,-80,c2_s1
-73,-82,-80,c2_s1
-73,-82,-80,c2_s1
-73,-82,-80,c2_s1
-73,-82,-80,c2_s1
-78,-82,-80,c2_s1
-74,-81,-80,c2_s1
-79,-82,-80,c2_s1
-73,-81,-81,c2_s1
-73,-82,-80,c2_s1
-72,-82,-80,c2_s1
-80,-81,-81,c2_s1
-73,-82,-81,c2_s1
-73,-81,-80,c2_s1
-73,-82,-81,c2_s1
-73,-81,-80,c2_s1
-72,-82,-80,c2_s1
-73,-82,-80,c2_s1
-73,-81,-80,c2_s1
-73,-81,-80,c2_s1
-72,-82,-79,c2_s1
-72,-82,-79,c2_s1
-78,-82,-80,c2_s1
-72,-82,-79,c2_s1
-73,-82,-80,c2_s1
-73,-81,-80,c2_s1
-73,-81,-79,c2_s1
-73,-81,-80,c2_s1
-72,-81,-79,c2_s1
-79,-83,-80,c2_s1
-78,-81,-80,c2_s1
-73,-82,-81,c2_s1
-78,-82,-80,c2_s1
-72,-82,-79,c2_s1
-73,-81,-80,c2_s1
-81,-82,-80,c2_s1
-83,-79,-85,c2_s1
-82,-79,-84,c2_s1
-83,-79,-84,c2_s1
-83,-79,-85,c2_s1
-83,-79,-85,c2_s1
-83,-79,-86,c2_s1
-82,-79,-84,c2_s1
-83,-79,-86,c2_s1
-84,-79,-85,c2_s1
-81,-79,-84,c2_s1
-83,-79,-85,c2_s1
-82,-79,-86,c2_s1
-82,-79,-85,c2_s1
-82,-79,-85,c2_s1
-85,-79,-84,c2_s1
-82,-79,-84,c2_s1
-84,-79,-84,c2_s1
-83,-79,-84,c2_s1
-83,-79,-85,c2_s1
-86,-79,-85,c2_s1
-86,-79,-84,c2_s1
-85,-79,-85,c2_s1
-85,-79,-85,c2_s1
-86,-79,-85,c2_s1
-86,-79,-85,c2_s1
-85,-79,-85,c2_s1
-85,-79,-85,c2_s1
-84,-79,-85,c2_s1
-84,-79,-84,c2_s1
-85,-79,-85,c2_s1
-85,-79,-85,c2_s1
-85,-79,-84,c2_s1
-87,-79,-86,c2_s1
-84,-79,-85,c2_s1
-86,-79,-85,c2_s1
-86,-79,-85,c2_s1
-85,-79,-85,c2_s1
-84,-79,-86,c2_s1
-85,-79,-85,c2_s1
-85,-79,-84,c2_s1
-85,-79,-84,c2_s1
-87,-79,-84,c2_s1
-85,-79,-86,c2_s1
-85,-79,-84,c2_s1
-86,-79,-86,c2_s1
-87,-79,-85,c2_s1
-86,-79,-85,c2_s1
-86,-79,-84,c2_s1
-84,-79,-85,c2_s1
-84,-79,-86,c2_s1
-86,-79,-84,c2_s1
-87,-79,-84,c2_s1
-80,-79,-85,c2_s1
-85,-79,-84,c2_s1
-85,-79,-85,c2_s1
-86,-79,-85,c2_s1
-85,-79,-84,c2_s1
-85,-79,-85,c2_s1
-84,-79,-84,c2_s1
-85,-79,-84,c2_s1
-86,-79,-85,c2_s1
-86,-79,-86,c2_s1
-85,-79,-84,c2_s1
-84,-79,-86,c2_s1
-84,-79,-84,c2_s1
-85,-79,-85,c2_s1
-85,-79,-85,c2_s1
-85,-79,-84,c2_s1
-84,-79,-84,c2_s1
-82,-79,-85,c2_s1
-85,-79,-85,c2_s1
-85,-79,-84,c2_s1
-85,-79,-85,c2_s1
-83,-79,-85,c2_s1
-85,-79,-85,c2_s1
-85,-79,-85,c2_s1
-85,-79,-85,c2_s1
-85,-79,-84,c2_s1
-83,-79,-83,c2_s1
-84,-79,-85,c2_s1
-87,-79,-85,c2_s1
-82,-79,-85,c2_s1
-85,-79,-85,c2_s1
-85,-79,-84,c2_s1
-86,-79,-85,c2_s1
-81,-79,-84,c2_s1
-84,-79,-84,c2_s1
-85,-79,-85,c2_s1
-86,-79,-86,c2_s1
-80,-79,-84,c2_s1
-85,-79,-84,c2_s1
-85,-79,-82,c2_s1
-85,-79,-85,c2_s1
-86,-79,-85,c2_s1
-81,-79,-84,c2_s1
-85,-79,-84,c2_s1
-85,-79,-86,c2_s1
-85,-79,-85,c2_s1
-85,-79,-85,c2_s1
-85,-79,-84,c2_s1
-76,-83,-91,c2_s1
-76,-83,-92,c2_s1
-75,-83,-91,c2_s1
-75,-82,-92,c2_s1
-76,-84,-91,c2_s1
-76,-83,-90,c2_s1
-75,-83,-91,c2_s1
-76,-83,-90,c2_s1
-75,-84,-93,c2_s1
-76,-83,-91,c2_s1
-76,-83,-90,c2_s1
-76,-83,-87,c2_s1
-76,-83,-89,c2_s1
-75,-83,-90,c2_s1
-76,-83,-89,c2_s1
-75,-83,-89,c2_s1
-75,-82,-90,c2_s1
-76,-83,-89,c2_s1
-76,-81,-91,c2_s1
-75,-83,-89,c2_s1
-75,-83,-91,c2_s1
-76,-84,-89,c2_s1
-76,-83,-89,c2_s1
-76,-82,-90,c2_s1
-75,-83,-88,c2_s1
-76,-82,-90,c2_s1
-76,-83,-94,c2_s1
-76,-83,-90,c2_s1
-76,-83,-88,c2_s1
-76,-82,-88,c2_s1
-76,-83,-92,c2_s1
-76,-83,-90,c2_s1
-75,-82,-92,c2_s1
-76,-82,-91,c2_s1
-76,-82,-89,c2_s1
-76,-83,-92,c2_s1
-75,-82,-90,c2_s1
-76,-83,-90,c2_s1
-76,-82,-91,c2_s1
-76,-83,-90,c2_s1
-76,-81,-91,c2_s1
-75,-84,-91,c2_s1
-75,-82,-90,c2_s1
-76,-82,-92,c2_s1
-76,-83,-91,c2_s1
-76,-83,-91,c2_s1
-76,-83,-90,c2_s1
-75,-82,-90,c2_s1
-76,-83,-92,c2_s1
-75,-83,-94,c2_s1
-75,-81,-93,c2_s1
-76,-82,-93,c2_s1
-76,-83,-93,c2_s1
-76,-81,-91,c2_s1
-75,-83,-92,c2_s1
-76,-82,-93,c2_s1
-76,-83,-92,c2_s1
-75,-82,-92,c2_s1
-76,-82,-92,c2_s1
-75,-81,-94,c2_s1
-76,-83,-90,c2_s1
-75,-83,-93,c2_s1
-76,-81,-90,c2_s1
-76,-81,-90,c2_s1
-76,-82,-91,c2_s1
-75,-83,-92,c2_s1
-75,-83,-93,c2_s1
-75,-83,-90,c2_s1
-76,-84,-89,c2_s1
-75,-82,-92,c2_s1
-76,-83,-90,c2_s1
-76,-82,-90,c2_s1
-75,-83,-91,c2_s1
-75,-83,-94,c2_s1
-75,-82,-90,c2_s1
-75,-83,-92,c2_s1
-75,-82,-90,c2_s1
-75,-82,-91,c2_s1
-75,-82,-91,c2_s1
-76,-81,-92,c2_s1
-75,-82,-91,c2_s1
-75,-83,-91,c2_s1
-76,-83,-91,c2_s1
-76,-83,-90,c2_s1
-75,-83,-93,c2_s1
-76,-82,-90,c2_s1
-75,-82,-91,c2_s1
-75,-82,-93,c2_s1
-75,-83,-90,c2_s1
-75,-82,-93,c2_s1
-75,-83,-91,c2_s1
-75,-82,-94,c2_s1
-75,-82,-91,c2_s1
-75,-83,-91,c2_s1
-75,-84,-92,c2_s1
-76,-83,-91,c2_s1
-75,-82,-90,c2_s1
-75,-83,-92,c2_s1
-75,-83,-91,c2_s1
-75,-84,-90,c2_s1
-88,-70,-89,c2_s1
-89,-70,-88,c2_s1
-87,-71,-88,c2_s1
-88,-72,-88,c2_s1
-88,-71,-88,c2_s1
-88,-70,-90,c2_s1
-88,-70,-88,c2_s1
-88,-72,-89,c2_s1
-89,-70,-90,c2_s1
-88,-71,-89,c2_s1
-88,-70,-89,c2_s1
-88,-70,-89,c2_s1
-89,-70,-89,c2_s1
-88,-71,-90,c2_s1
-88,-71,-89,c2_s1
-88,-70,-89,c2_s1
-88,-71,-88,c2_s1
-89,-71,-88,c2_s1
-88,-70,-88,c2_s1
-88,-71,-88,c2_s1
-88,-71,-89,c2_s1
-90,-70,-88,c2_s1
-87,-70,-89,c2_s1
-88,-70,-89,c2_s1
-88,-71,-88,c2_s1
-89,-71,-88,c2_s1
-88,-71,-89,c2_s1
-88,-72,-90,c2_s1
-88,-70,-88,c2_s1
-88,-70,-90,c2_s1
-88,-72,-89,c2_s1
-88,-72,-89,c2_s1
-88,-70,-88,c2_s1
-89,-70,-88,c2_s1
-88,-70,-89,c2_s1
-90,-70,-88,c2_s1
-88,-71,-89,c2_s1
-89,-71,-89,c2_s1
-88,-72,-89,c2_s1
-88,-70,-87,c2_s1
-90,-70,-90,c2_s1
-90,-72,-88,c2_s1
-88,-71,-88,c2_s1
-88,-72,-89,c2_s1
-88,-70,-87,c2_s1
-88,-70,-90,c2_s1
-88,-70,-89,c2_s1
-88,-70,-89,c2_s1
-88,-70,-89,c2_s1
-87,-70,-88,c2_s1
-88,-71,-88,c2_s1
-90,-70,-88,c2_s1
-88,-70,-88,c2_s1
-89,-70,-89,c2_s1
-88,-70,-89,c2_s1
-88,-70,-88,c2_s1
-88,-71,-87,c2_s1
-88,-71,-88,c2_s1
-88,-70,-90,c2_s1
-88,-70,-87,c2_s1
-88,-70,-88,c2_s1
-88,-70,-90,c2_s1
-88,-70,-89,c2_s1
-88,-70,-88,c2_s1
-88,-71,-88,c2_s1
-88,-71,-89,c2_s1
-88,-71,-88,c2_s1
-88,-70,-88,c2_s1
-88,-70,-88,c2_s1
-89,-70,-89,c2_s1
-89,-71,-88,c2_s1
-89,-71,-89,c2_s1
-88,-70,-89,c2_s1
-88,-70,-88,c2_s1
-88,-71,-90,c2_s1
-88,-71,-89,c2_s1
-88,-71,-88,c2_s1
-88,-71,-88,c2_s1
-90,-71,-88,c2_s1
-90,-69,-89,c2_s1
-88,-71,-89,c2_s1
-88,-70,-88,c2_s1
-88,-71,-89,c2_s1
-88,-70,-87,c2_s1
-87,-70,-89,c2_s1
-88,-70,-87,c2_s1
-88,-70,-88,c2_s1
-87,-70,-89,c2_s1
-88,-71,-89,c2_s1
-88,-70,-88,c2_s1
-88,-70,-88,c2_s1
-88,-70,-89,c2_s1
-88,-70,-90,c2_s1
-87,-70,-89,c2_s1
-89,-71,-89,c2_s1
-88,-69,-89,c2_s1
-88,-70,-88,c2_s1
-89,-70,-89,c2_s1
-88,-70,-88,c2_s1
-88,-70,-88,c2_s1
-60,-81,-84,c2_s1
-61,-81,-86,c2_s1
-61,-81,-84,c2_s1
-60,-81,-84,c2_s1
-60,-81,-84,c2_s1
-60,-81,-85,c2_s1
-60,-81,-84,c2_s1
-60,-81,-84,c2_s1
-60,-81,-86,c2_s1
-61,-81,-85,c2_s1
-60,-81,-84,c2_s1
-60,-81,-85,c2_s1
-60,-81,-85,c2_s1
-61,-81,-86,c2_s1
-60,-81,-85,c2_s1
-61,-81,-85,c2_s1
-61,-81,-85,c2_s1
-60,-81,-84,c2_s1
-61,-81,-85,c2_s1
-60,-81,-85,c2_s1
-61,-81,-84,c2_s1
-61,-81,-85,c2_s1
-61,-81,-84,c2_s1
-60,-81,-84,c2_s1
-60,-81,-85,c2_s1
-60,-81,-85,c2_s1
-60,-81,-84,c2_s1
-60,-81,-85,c2_s1
-60,-81,-84,c2_s1
-60,-81,-85,c2_s1
-61,-81,-84,c2_s1
-60,-81,-85,c2_s1
-61,-81,-84,c2_s1
-60,-81,-85,c2_s1
-61,-81,-86,c2_s1
-60,-81,-85,c2_s1
-60,-81,-84,c2_s1
-60,-81,-84,c2_s1
-60,-81,-83,c2_s1
-60,-81,-84,c2_s1
-61,-81,-85,c2_s1
-61,-81,-85,c2_s1
-60,-81,-84,c2_s1
-60,-81,-85,c2_s1
-61,-81,-84,c2_s1
-61,-81,-86,c2_s1
-61,-81,-85,c2_s1
-60,-81,-84,c2_s1
-60,-81,-85,c2_s1
-61,-81,-84,c2_s1
-60,-81,-86,c2_s1
-60,-81,-85,c2_s1
-61,-81,-86,c2_s1
-61,-81,-85,c2_s1
-60,-81,-85,c2_s1
-60,-81,-84,c2_s1
-60,-81,-85,c2_s1
-61,-81,-85,c2_s1
-61,-81,-85,c2_s1
-61,-81,-84,c2_s1
-61,-81,-84,c2_s1
-61,-81,-85,c2_s1
-61,-81,-86,c2_s1
-60,-81,-85,c2_s1
-61,-81,-85,c2_s1
-61,-81,-85,c2_s1
-60,-81,-85,c2_s1
-60,-81,-84,c2_s1
-61,-81,-85,c2_s1
-61,-81,-85,c2_s1
-60,-81,-84,c2_s1
-60,-81,-85,c2_s1
-60,-81,-85,c2_s1
-60,-81,-86,c2_s1
-60,-81,-84,c2_s1
-60,-81,-85,c2_s1
-61,-81,-84,c2_s1
-61,-81,-84,c2_s1
-60,-81,-85,c2_s1
-61,-81,-83,c2_s1
-60,-81,-84,c2_s1
-60,-81,-84,c2_s1
-61,-81,-84,c2_s1
-60,-81,-84,c2_s1
-60,-81,-84,c2_s1
-60,-81,-84,c2_s1
-61,-81,-85,c2_s1
-61,-81,-84,c2_s1
-61,-81,-86,c2_s1
-60,-81,-85,c2_s1
-60,-81,-84,c2_s1
-60,-81,-85,c2_s1
-60,-81,-85,c2_s1
-60,-81,-84,c2_s1
-61,-81,-83,c2_s1
-60,-81,-86,c2_s1
-60,-81,-85,c2_s1
-61,-81,-85,c2_s1
-61,-81,-85,c2_s1
-60,-81,-84,c2_s1
-76,-76,-91,c2_s1
-81,-76,-91,c2_s1
-79,-76,-91,c2_s1
-81,-76,-91,c2_s1
-76,-76,-93,c2_s1
-81,-76,-91,c2_s1
-77,-76,-91,c2_s1
-76,-76,-92,c2_s1
-76,-76,-91,c2_s1
-77,-76,-92,c2_s1
-80,-76,-92,c2_s1
-81,-76,-90,c2_s1
-77,-76,-93,c2_s1
-81,-76,-92,c2_s1
-77,-76,-91,c2_s1
-81,-76,-93,c2_s1
-76,-76,-91,c2_s1
-77,-76,-90,c2_s1
-76,-76,-91,c2_s1
-81,-76,-91,c2_s1
-81,-76,-91,c2_s1
-77,-76,-90,c2_s1
-79,-76,-91,c2_s1
-80,-76,-92,c2_s1
-79,-76,-92,c2_s1
-76,-76,-91,c2_s1
-81,-76,-91,c2_s1
-81,-76,-91,c2_s1
-76,-76,-91,c2_s1
-80,-76,-90,c2_s1
-81,-76,-92,c2_s1
-75,-76,-92,c2_s1
-81,-76,-91,c2_s1
-81,-76,-91,c2_s1
-77,-76,-91,c2_s1
-80,-76,-91,c2_s1
-76,-76,-91,c2_s1
-81,-76,-92,c2_s1
-80,-76,-91,c2_s1
-76,-76,-90,c2_s1
-76,-76,-93,c2_s1
-77,-76,-93,c2_s1
-80,-76,-91,c2_s1
-76,-76,-91,c2_s1
-79,-76,-91,c2_s1
-77,-76,-91,c2_s1
-81,-76,-91,c2_s1
-77,-76,-91,c2_s1
-77,-76,-91,c2_s1
-78,-76,-93,c2_s1
-81,-76,-92,c2_s1
-76,-76,-92,c2_s1
-79,-76,-92,c2_s1
-76,-76,-91,c2_s1
-81,-76,-93,c2_s1
-81,-76,-91,c2_s1
-77,-76,-91,c2_s1
-79,-76,-91,c2_s1
-81,-76,-91,c2_s1
-81,-76,-92,c2_s1
-77,-76,-91,c2_s1
-76,-76,-92,c2_s1
-81,-76,-91,c2_s1
-81,-76,-91,c2_s1
-81,-76,-91,c2_s1
-76,-76,-91,c2_s1
-81,-76,-91,c2_s1
-76,-76,-90,c2_s1
-81,-76,-91,c2_s1
-80,-76,-91,c2_s1
-76,-76,-91,c2_s1
-80,-76,-91,c2_s1
-77,-76,-93,c2_s1
-76,-76,-91,c2_s1
-81,-76,-92,c2_s1
-81,-76,-91,c2_s1
-76,-76,-90,c2_s1
-81,-76,-91,c2_s1
-76,-76,-90,c2_s1
-76,-76,-91,c2_s1
-80,-76,-90,c2_s1
-81,-76,-92,c2_s1
-80,-76,-91,c2_s1
-78,-76,-91,c2_s1
-76,-76,-91,c2_s1
-80,-76,-91,c2_s1
-77,-76,-91,c2_s1
-76,-76,-91,c2_s1
-76,-76,-92,c2_s1
-79,-76,-91,c2_s1
-79,-76,-91,c2_s1
-81,-76,-91,c2_s1
-82,-76,-91,c2_s1
-76,-76,-92,c2_s1
-78,-76,-91,c2_s1
-78,-76,-91,c2_s1
-80,-76,-90,c2_s1
-81,-76,-90,c2_s1
-76,-76,-91,c2_s1
-80,-76,-92,c2_s1
-77,-73,-80,c2_s2
-77,-73,-81,c2_s2
-76,-73,-81,c2_s2
-76,-73,-81,c2_s2
-76,-73,-80,c2_s2
-77,-73,-80,c2_s2
-77,-73,-80,c2_s2
-77,-73,-81,c2_s2
-77,-73,-81,c2_s2
-76,-73,-80,c2_s2
-76,-73,-81,c2_s2
-77,-73,-81,c2_s2
-76,-73,-81,c2_s2
-76,-73,-80,c2_s2
-78,-73,-81,c2_s2
-77,-73,-80,c2_s2
-77,-73,-80,c2_s2
-77,-73,-81,c2_s2
-76,-73,-81,c2_s2
-76,-73,-82,c2_s2
-77,-73,-81,c2_s2
-77,-73,-82,c2_s2
-76,-73,-81,c2_s2
-77,-73,-80,c2_s2
-77,-73,-80,c2_s2
-77,-73,-81,c2_s2
-76,-73,-82,c2_s2
-76,-73,-81,c2_s2
-76,-73,-81,c2_s2
-77,-73,-81,c2_s2
-77,-73,-81,c2_s2
-77,-73,-81,c2_s2
-76,-73,-80,c2_s2
-77,-73,-80,c2_s2
-77,-73,-80,c2_s2
-77,-73,-80,c2_s2
-76,-73,-81,c2_s2
-77,-73,-81,c2_s2
-77,-73,-81,c2_s2
-76,-73,-81,c2_s2
-77,-73,-81,c2_s2
-76,-73,-80,c2_s2
-77,-73,-82,c2_s2
-77,-73,-80,c2_s2
-77,-73,-81,c2_s2
-77,-73,-82,c2_s2
-76,-73,-81,c2_s2
-78,-73,-80,c2_s2
-76,-73,-80,c2_s2
-76,-73,-81,c2_s2
-77,-73,-80,c2_s2
-76,-73,-81,c2_s2
-77,-73,-81,c2_s2
-76,-73,-80,c2_s2
-75,-73,-81,c2_s2
-78,-73,-80,c2_s2
-77,-73,-81,c2_s2
-77,-73,-80,c2_s2
-77,-73,-80,c2_s2
-77,-73,-80,c2_s2
-76,-73,-80,c2_s2
-77,-73,-80,c2_s2
-77,-73,-80,c2_s2
-76,-73,-80,c2_s2
-76,-73,-80,c2_s2
-76,-73,-81,c2_s2
-77,-73,-80,c2_s2
-77,-73,-80,c2_s2
-77,-73,-80,c2_s2
-77,-73,-80,c2_s2
-75,-73,-80,c2_s2
-77,-73,-80,c2_s2
-77,-73,-79,c2_s2
-77,-73,-81,c2_s2
-75,-73,-80,c2_s2
-77,-73,-80,c2_s2
-77,-73,-80,c2_s2
-76,-73,-79,c2_s2
-77,-73,-80,c2_s2
-77,-73,-79,c2_s2
-76,-73,-80,c2_s2
-76,-73,-80,c2_s2
-77,-73,-81,c2_s2
-77,-73,-80,c2_s2
-77,-73,-80,c2_s2
-77,-73,-79,c2_s2
-76,-73,-79,c2_s2
-78,-73,-79,c2_s2
-77,-73,-80,c2_s2
-77,-73,-80,c2_s2
-77,-73,-80,c2_s2
-75,-73,-80,c2_s2
-77,-73,-80,c2_s2
-77,-73,-79,c2_s2
-77,-73,-80,c2_s2
-77,-73,-80,c2_s2
-76,-73,-79,c2_s2
-76,-73,-80,c2_s2
-76,-73,-79,c2_s2
-75,-73,-79,c2_s2
-77,-68,-77,c2_s2
-77,-68,-78,c2_s2
-77,-68,-79,c2_s2
-76,-68,-77,c2_s2
-77,-67,-77,c2_s2
-76,-68,-78,c2_s2
-76,-68,-78,c2_s2
-77,-68,-77,c2_s2
-76,-67,-78,c2_s2
-76,-67,-78,c2_s2
-76,-68,-77,c2_s2
-76,-67,-77,c2_s2
-77,-68,-78,c2_s2
-77,-68,-78,c2_s2
-76,-68,-78,c2_s2
-77,-67,-77,c2_s2
-77,-67,-78,c2_s2
-77,-68,-77,c2_s2
-76,-68,-77,c2_s2
-76,-68,-77,c2_s2
-76,-68,-78,c2_s2
-76,-67,-78,c2_s2
-77,-67,-78,c2_s2
-77,-68,-77,c2_s2
-77,-68,-77,c2_s2
-76,-67,-78,c2_s2
-77,-67,-78,c2_s2
-76,-68,-78,c2_s2
-76,-68,-78,c2_s2
-77,-67,-77,c2_s2
-76,-68,-78,c2_s2
-77,-67,-77,c2_s2
-77,-67,-78,c2_s2
-76,-68,-78,c2_s2
-76,-68,-78,c2_s2
-77,-67,-77,c2_s2
-76,-68,-77,c2_s2
-77,-67,-77,c2_s2
-76,-68,-78,c2_s2
-76,-68,-78,c2_s2
-76,-68,-78,c2_s2
-76,-67,-78,c2_s2
-77,-68,-78,c2_s2
-76,-68,-77,c2_s2
-77,-68,-76,c2_s2
-76,-67,-78,c2_s2
-77,-67,-78,c2_s2
-76,-67,-78,c2_s2
-76,-68,-78,c2_s2
-76,-68,-77,c2_s2
-77,-68,-79,c2_s2
-76,-68,-78,c2_s2
-77,-68,-78,c2_s2
-77,-68,-78,c2_s2
-76,-68,-78,c2_s2
-76,-68,-78,c2_s2
-76,-68,-78,c2_s2
-76,-68,-78,c2_s2
-76,-68,-78,c2_s2
-76,-68,-77,c2_s2
-76,-67,-78,c2_s2
-76,-68,-77,c2_s2
-77,-68,-78,c2_s2
-76,-68,-78,c2_s2
-76,-68,-77,c2_s2
-76,-68,-78,c2_s2
-76,-68,-78,c2_s2
-76,-68,-77,c2_s2
-76,-67,-78,c2_s2
-76,-68,-78,c2_s2
-76,-67,-78,c2_s2
-77,-67,-78,c2_s2
-76,-68,-78,c2_s2
-76,-67,-77,c2_s2
-76,-67,-77,c2_s2
-75,-68,-77,c2_s2
-77,-68,-78,c2_s2
-77,-67,-78,c2_s2
-76,-67,-78,c2_s2
-77,-68,-77,c2_s2
-77,-68,-77,c2_s2
-76,-68,-78,c2_s2
-77,-68,-77,c2_s2
-76,-68,-77,c2_s2
-77,-67,-77,c2_s2
-76,-68,-78,c2_s2
-76,-68,-78,c2_s2
-76,-68,-78,c2_s2
-77,-68,-78,c2_s2
-76,-68,-77,c2_s2
-76,-68,-77,c2_s2
-76,-68,-78,c2_s2
-76,-68,-77,c2_s2
-77,-68,-78,c2_s2
-77,-67,-77,c2_s2
-76,-68,-78,c2_s2
-76,-68,-78,c2_s2
-77,-68,-78,c2_s2
-76,-68,-77,c2_s2
-76,-67,-78,c2_s2
-71,-82,-81,c2_s2
-71,-80,-80,c2_s2
-71,-83,-81,c2_s2
-71,-79,-81,c2_s2
-71,-82,-80,c2_s2
-71,-82,-80,c2_s2
-71,-81,-80,c2_s2
-71,-81,-80,c2_s2
-71,-82,-80,c2_s2
-71,-81,-81,c2_s2
-71,-82,-82,c2_s2
-71,-79,-80,c2_s2
-71,-80,-80,c2_s2
-71,-80,-81,c2_s2
-71,-82,-80,c2_s2
-71,-80,-80,c2_s2
-71,-80,-81,c2_s2
-71,-83,-81,c2_s2
-71,-82,-81,c2_s2
-71,-83,-81,c2_s2
-71,-80,-81,c2_s2
-71,-82,-81,c2_s2
-71,-79,-81,c2_s2
-71,-78,-80,c2_s2
-71,-80,-80,c2_s2
-71,-80,-81,c2_s2
-71,-82,-80,c2_s2
-71,-82,-81,c2_s2
-71,-82,-81,c2_s2
-71,-79,-81,c2_s2
-71,-81,-81,c2_s2
-71,-80,-81,c2_s2
-71,-83,-81,c2_s2
-71,-82,-80,c2_s2
-71,-78,-81,c2_s2
-71,-79,-81,c2_s2
-71,-80,-81,c2_s2
-71,-80,-80,c2_s2
-71,-82,-81,c2_s2
-71,-80,-81,c2_s2
-71,-80,-81,c2_s2
-71,-78,-81,c2_s2
-71,-82,-80,c2_s2
-71,-82,-82,c2_s2
-71,-82,-81,c2_s2
-71,-82,-80,c2_s2
-71,-80,-80,c2_s2
-71,-79,-82,c2_s2
-71,-82,-81,c2_s2
-71,-80,-81,c2_s2
-71,-82,-81,c2_s2
-71,-79,-81,c2_s2
-71,-82,-81,c2_s2
-71,-80,-80,c2_s2
-71,-82,-82,c2_s2
-71,-82,-81,c2_s2
-71,-79,-81,c2_s2
-71,-80,-81,c2_s2
-71,-82,-80,c2_s2
-71,-78,-81,c2_s2
-71,-80,-80,c2_s2
-71,-82,-80,c2_s2
-71,-79,-81,c2_s2
-71,-82,-81,c2_s2
-71,-82,-80,c2_s2
-71,-81,-80,c2_s2
-71,-79,-81,c2_s2
-71,-79,-81,c2_s2
-71,-81,-81,c2_s2
-71,-79,-81,c2_s2
-71,-82,-80,c2_s2
-71,-81,-81,c2_s2
-71,-79,-81,c2_s2
-71,-80,-80,c2_s2
-71,-81,-81,c2_s2
-71,-83,-80,c2_s2
-71,-82,-80,c2_s2
-71,-82,-81,c2_s2
-71,-79,-80,c2_s2
-71,-80,-80,c2_s2
-71,-82,-80,c2_s2
-71,-80,-80,c2_s2
-71,-82,-80,c2_s2
-71,-82,-81,c2_s2
-71,-80,-81,c2_s2
-71,-78,-80,c2_s2
-71,-84,-81,c2_s2
-71,-82,-80,c2_s2
-71,-81,-80,c2_s2
-71,-83,-81,c2_s2
-71,-82,-80,c2_s2
-71,-80,-81,c2_s2
-71,-82,-80,c2_s2
-71,-81,-80,c2_s2
-71,-83,-81,c2_s2
-71,-80,-80,c2_s2
-71,-81,-81,c2_s2
-71,-82,-80,c2_s2
-71,-82,-81,c2_s2
-71,-80,-80,c2_s2
-88,-74,-83,c2_s2
-89,-74,-83,c2_s2
-87,-74,-83,c2_s2
-90,-74,-82,c2_s2
-89,-74,-82,c2_s2
-87,-74,-83,c2_s2
-86,-74,-83,c2_s2
-87,-74,-83,c2_s2
-88,-74,-83,c2_s2
-88,-74,-83,c2_s2
-89,-74,-83,c2_s2
-90,-74,-84,c2_s2
-86,-74,-82,c2_s2
-88,-74,-83,c2_s2
-87,-74,-83,c2_s2
-89,-74,-82,c2_s2
-87,-74,-82,c2_s2
-86,-74,-84,c2_s2
-89,-74,-83,c2_s2
-88,-74,-82,c2_s2
-86,-74,-84,c2_s2
-87,-74,-82,c2_s2
-89,-74,-82,c2_s2
-89,-74,-82,c2_s2
-87,-74,-83,c2_s2
-88,-74,-82,c2_s2
-89,-74,-82,c2_s2
-89,-74,-82,c2_s2
-90,-74,-83,c2_s2
-88,-74,-83,c2_s2
-87,-74,-83,c2_s2
-86,-74,-83,c2_s2
